100,0.370569991717115
200,0.24486499452684074
300,0.5782999870739878
400,3.0446899319458747
500,4.838104891859927
600,4.733794894191436
700,4.620379896726459
800,4.802069892665371
900,4.849109891613945
1000,4.981559888653457
1100,5.289754881764761
1200,4.918254890068434
1300,4.455319900415837
1400,4.255174904889427
1500,4.63524989639409
1600,4.551844898258335
1700,4.690079895168543
1800,4.759734893611633
1900,5.655714873584917
2000,5.041389887316153
